stock_id,symbol,isin,first_seen
1398,THEINVEST,INE924D01017,2026-09-07
11097,THEJO,INE121N01019,2026-09-07
11413,THELEELA,INE0AQ201015,2026-09-07
1399,THEMISMED,INE083B01024,2026-09-07
1400,THERMAX,INE152A01029,2026-09-07
1401,THOMASCOOK,INE332A01027,2026-09-07
10597,THOMASCOTT,INE480M01011,2026-09-07
1402,THYROCARE,INE594H01019,2026-09-07
1403,TI,INE133E01013,2026-09-07
11594,TICL,INE388G01026,2026-09-07
1404,TIDEWATER,,2026-09-07
11722,TIGERLOGS,INE906O01029,2026-09-07
1405,TIIL,INE545H01011,2026-09-07
1406,TIINDIA,INE974X01010,2026-09-07
1407,TIJARIA,INE440L01017,2026-09-07
1408,TIL,INE806C01018,2026-09-07
1409,TIMESGTY,,2026-09-07
1410,TIMETECHNO,INE508G01029,2026-09-07
9750,TIMEX,INE064A01026,2026-09-07
1411,TIMKEN,INE325A01013,2026-09-07
10048,TINNARUBR,INE015C01016,2026-09-07
1412,TINPLATE,,2026-09-07
11294,TIPSFILMS,INE0LQS01015,2026-09-07
1413,TIPSINDLTD,,2026-09-07
10785,TIPSMUSIC,INE716B01029,2026-09-07
1414,TIRUMALCHM,INE338A01024,2026-09-07
10198,TIRUPATIFL,INE319Y01024,2026-09-07
9366,TITAGARH,INE615H01020,2026-09-07
1415,TITAN,INE280A01028,2026-09-07
9898,TMB,INE668A01016,2026-09-07
9742,TMCV,INE1TAE01010,2026-09-07
11761,TMPV,INE155A01022,2026-09-07
1416,TMRVL,,2026-09-07
13444,TNIDETF,,2026-09-07
1417,TNPETRO,INE148A01019,2026-09-07
1418,TNPL,INE107A01015,2026-09-07
10242,TNTELE,INE141D01018,2026-09-07
1419,TOKYOPLAST,INE932C01012,2026-09-07
9455,TOLINS,INE0RWQ01014,2026-09-07
465832,TOP100CASE,,2026-09-07
579851,TOP10ADD,,2026-09-07
984235,TOP15IETF,,2026-09-07
1247051,TOP20,,2026-09-07
1420,TORNTPHARM,INE685A01028,2026-09-07
1421,TORNTPOWER,INE813H01021,2026-09-07
11184,TOTAL,INE336X01012,2026-09-07
1422,TOUCHWOOD,INE486Y01013,2026-09-07
9545,TOYAMSL,INE457P01020,2026-09-07
11508,TPHQ,INE065J01024,2026-09-07
1423,TPLPLASTEH,INE413G01022,2026-09-07
9855,TRACXN,INE0HMF01019,2026-09-07
9623,TRANSCOR,INE330E01023,2026-09-07
11684,TRANSPEK,INE687A01016,2026-09-07
11300,TRANSRAILL,INE454P01035,2026-09-07
10377,TRANSWORLD,INE757B01015,2026-09-07
10008,TRAVELFOOD,INE103V01028,2026-09-07
1424,TREEHOUSE,INE040M01013,2026-09-07
1425,TREJHARA,INE00CA01015,2026-09-07
10625,TREL,INE0O3901029,2026-09-07
1426,TRENT,INE849A01020,2026-09-07
1427,TRF,INE391D01019,2026-09-07
1428,TRIDENT,INE064C01022,2026-09-07
1429,TRIGYN,INE948A01012,2026-09-07
1430,TRIL,,2026-09-07
11472,TRITONV,INE440G01017,2026-09-07
1431,TRITURBINE,INE152M01016,2026-09-07
1432,TRIVENI,INE256C01024,2026-09-07
9457,TRU,INE615R01029,2026-09-07
10514,TRUALT,INE0MWH01014,2026-09-07
9747,TSFINV,INE202Z01029,2026-09-07
1433,TTKHLTCARE,INE910C01018,2026-09-07
1434,TTKPRESTIG,INE690A01028,2026-09-07
1435,TTL,INE592B01024,2026-09-07
11277,TTML,INE517B01013,2026-09-07
11634,TURTLEMINT,INE0OC301013,2026-09-07
10307,TUTIALKA,INE400A01014,2026-09-07
1436,TV18BRDCST,,2026-09-07
1437,TVSELECT,INE236G01019,2026-09-07
11026,TVSHLTD,INE105A01035,2026-09-07
1438,TVSMOTOR,INE494B01023,2026-09-07
9850,TVSSCS,INE395N01027,2026-09-07
1439,TVSSRICHAK,INE421C01016,2026-09-07
1440,TVTODAY,INE038F01029,2026-09-07
10258,TVVISION,INE871L01013,2026-09-07
1268488,TWCGOLDETF,,2026-09-07
1441,TWL,,2026-09-07
1442,UBL,INE686F01025,2026-09-07
11806,UCAL,INE139B01016,2026-09-07
1443,UCALFUEL,,2026-09-07
1444,UCOBANK,INE691A01018,2026-09-07
13472,UDAICEMENT,,2026-09-07
10643,UDAYJEW,INE551B01012,2026-09-07
11786,UDS,INE851I01011,2026-09-07
10022,UEL,INE899L01030,2026-09-07
11505,UFBL,INE382M01027,2026-09-07
1445,UFLEX,INE516A01017,2026-09-07
1446,UFO,INE527H01019,2026-09-07
1447,UGARSUGAR,INE071E01023,2026-09-07
11254,UGROCAP,INE583D01011,2026-09-07
1448,UJAAS,,2026-09-07
1449,UJJIVAN,,2026-09-07
1450,UJJIVANSFB,INE551W01018,2026-09-07
1451,ULTRACEMCO,INE481G01011,2026-09-07
9792,ULTRAMAR,INE405A01021,2026-09-07
9604,UMAEXPORTS,INE0GIU01018,2026-09-07
1452,UMANGDAIRY,,2026-09-07
10449,UMESLTD,INE240C01028,2026-09-07
9695,UMIYA-MRO,INE398B01018,2026-09-07
1453,UNICHEMLAB,INE351A01035,2026-09-07
9325,UNIDT,INE961D01019,2026-09-07
11345,UNIECOM,INE00U401027,2026-09-07
1454,UNIENTER,INE037A01022,2026-09-07
11375,UNIINFO,INE481Z01011,2026-09-07
9526,UNIMECH,INE0U3I01011,2026-09-07
1455,UNIONBANK,INE692A01016,2026-09-07
805631,UNIONGOLD,,2026-09-07
11010,UNIPARTS,INE244O01017,2026-09-07
1456,UNIPLY,,2026-09-07
10399,UNITDSPR,INE854D01024,2026-09-07
11450,UNITECH,INE694A01020,2026-09-07
1457,UNITEDBNK,,2026-09-07
9801,UNITEDPOLY,INE368U01029,2026-09-07
1458,UNITEDTEA,INE458F01011,2026-09-07
11037,UNIVAFOODS,INE275F01019,2026-09-07
11631,UNIVASTU,INE562X01013,2026-09-07
1459,UNIVCABLES,INE279A01012,2026-09-07
1460,UNIVPHOTO,INE03V001013,2026-09-07
10627,UNOMINDA,INE405E01023,2026-09-07
10427,UPHOT,INE726E01014,2026-09-07
1461,UPL,INE628A01036,2026-09-07
16989,URAVI,,2026-09-07
9851,URAVIDEF,INE568Z01015,2026-09-07
10528,URBANCO,INE0CAZ01013,2026-09-07
1462,URJA,INE550C01020,2026-09-07
1463,USHAMART,INE228A01035,2026-09-07
11029,USK,INE0N0Y01013,2026-09-07
11485,UTIAMC,INE094J01016,2026-09-07
13498,UTIBANKETF,,2026-09-07
1464,UTINEXT50,,2026-09-07
1465,UTINIFTETF,,2026-09-07
1466,UTISENSETF,,2026-09-07
1467,UTISXN50,,2026-09-07
11055,UTKARSHBNK,INE735W01017,2026-09-07
9332,UTLSOLAR,INE12UR01024,2026-09-07
1468,UTTAMSTL,,2026-09-07
1469,UTTAMSUGAR,INE786F01031,2026-09-07
1697743,UVSL,,2026-09-07
11653,UYFINCORP,INE152C01025,2026-09-07
1470,V2RETAIL,INE945H01021,2026-09-07
1471,VADILALIND,INE694D01016,2026-09-07
10575,VADILENT,INE693D01018,2026-09-07
1472,VAIBHAVGBL,INE884A01027,2026-09-07
1473,VAISHALI,INE972X01022,2026-09-07
1474,VAKRANGEE,INE051B01021,2026-09-07
633999,VAL30IETF,,2026-09-07
9926,VALIANTLAB,INE0JWS01017,2026-09-07
10921,VALIANTORG,INE565V01010,2026-09-07
1413356,VALUE,,2026-09-07
1584596,VALUEAXIS,,2026-09-07
10737,VAML,INE1CDF01017,2026-09-07
1475,VARDHACRLC,INE116G01013,2026-09-07
1476,VARDMNPOLY,INE835A01029,2026-09-07
1477,VARROC,INE665L01035,2026-09-07
1478,VASCONEQ,INE893I01013,2026-09-07
10343,VASUPRADA,INE574G01013,2026-09-07
1479,VASWANI,INE590L01019,2026-09-07
1480,VBL,INE200M01039,2026-09-07
10092,VCL,INE098201036,2026-09-07
11799,VEDAVAAG,INE359B01010,2026-09-07
1481,VEDL,INE205A01025,2026-09-07
9691,VEDPOWER,INE694L01019,2026-09-07
10098,VEEDOL,INE484C01030,2026-09-07
9823,VELJAN,INE232E01013,2026-09-07
1482,VENKEYS,INE398A01010,2026-09-07
11565,VENTIVE,INE781S01027,2026-09-07
10346,VENUSPIPES,INE0JA001018,2026-09-07
1483,VENUSREM,INE411B01019,2026-09-07
10032,VERANDA,INE0IQ001011,2026-09-07
9400,VERTOZ,INE188Y01031,2026-09-07
1484,VESUVIUS,INE386A01023,2026-09-07
1485,VETO,INE918N01018,2026-09-07
11425,VGCL,INE761Q01015,2026-09-07
9864,VGL,INE273D01027,2026-09-07
1486,VGUARD,INE951I01027,2026-09-07
1487,VHL,INE701A01023,2026-09-07
10517,VHLTD,INE048C01025,2026-09-07
9602,VHLTD-RE1,INE048C20025,2026-09-07
1488,VIDHIING,INE632C01026,2026-09-07
9371,VIDYAWIRES,INE14UN01029,2026-09-07
10292,VIJAYA,INE043W01024,2026-09-07
1489,VIJIFIN,INE159N01027,2026-09-07
10958,VIJSOLX,INE362D01010,2026-09-07
1490,VIKASECO,INE806A01020,2026-09-07
10049,VIKASLIFE,INE161L01027,2026-09-07
1491,VIKASMCORP,,2026-09-07
1492,VIKASPROP,,2026-09-07
1493,VIKASWSP,,2026-09-07
10280,VIKRAMSOLR,INE078V01014,2026-09-07
11625,VIKRAN,INE01R501028,2026-09-07
1494,VIMTALABS,INE579C01029,2026-09-07
1495,VINATIORGA,INE410B01037,2026-09-07
11596,VINCOFE,INE498Q01014,2026-09-07
1496,VINDHYATEL,INE707A01012,2026-09-07
9583,VINEETLAB,INE505Y01010,2026-09-07
11017,VINNY,INE01KI01027,2026-09-07
1497,VINYLINDIA,INE250B01029,2026-09-07
1498,VIPCLOTHNG,INE450G01024,2026-09-07
1499,VIPIND,INE054A01027,2026-09-07
1500,VIPULLTD,INE946H01037,2026-09-07
11100,VIRAT,INE467D01017,2026-09-07
10371,VIRINCHI,INE539B01017,2026-09-07
11747,VIRTUALG,INE247C01023,2026-09-07
10097,VISACHROME,INE286H01012,2026-09-07
1501,VISAKAIND,INE392A01021,2026-09-07
1502,VISASTEEL,,2026-09-07
13535,VISESHINFO,,2026-09-07
9971,VISHAL,INE755Q01025,2026-09-07
1503,VISHNU,INE270I01022,2026-09-07
1504,VISHWARAJ,INE430N01022,2026-09-07
11429,VISL,INE1CLE01013,2026-09-07
10896,VITAL,INE0L4K01016,2026-09-07
10298,VIVIANA,INE0MEG01014,2026-09-07
1505,VIVIDHA,INE370E01029,2026-09-07
1506,VIVIMEDLAB,INE526G01021,2026-09-07
9684,VIVOBIOT,INE380K01017,2026-09-07
9361,VIYASH,INE807F01027,2026-09-07
10730,VLEGOV,INE03HW01020,2026-09-07
1507,VLSFINANCE,INE709A01018,2026-09-07
1508,VMART,INE665J01013,2026-09-07
10691,VMM,INE01EA01019,2026-09-07
9302,VMSTMT,INE0SJA01013,2026-09-07
11214,VOEPL,INE0I0T01010,2026-09-07
11080,VOGL,INE704J01044,2026-09-07
10611,VOITHPAPR,INE285C01015,2026-09-07
1509,VOLTAMP,INE540H01012,2026-09-07
1510,VOLTAS,INE226A01021,2026-09-07
11215,VPRPL,INE0AE001013,2026-09-07
10306,VRAJ,INE0S2V01010,2026-09-07
1511,VRLLOG,INE366I01010,2026-09-07
1512,VSSL,INE050M01012,2026-09-07
1513,VSTIND,INE710A01016,2026-09-07
11673,VSTL,INE0QTF01015,2026-09-07
1514,VSTTILLERS,INE764D01017,2026-09-07
1515,VTL,INE825A01020,2026-09-07
11127,VTMLTD,INE222F01029,2026-09-07
11223,WAAREEENER,INE377N01017,2026-09-07
10301,WAAREEINDO,INE866K01023,2026-09-07
11795,WAAREERTL,INE299N01021,2026-09-07
1516,WABAG,INE956G01038,2026-09-07
1517,WABCOINDIA,,2026-09-07
10768,WAKEFIT,INE0E7301029,2026-09-07
1518,WALCHANNAG,INE711A01022,2026-09-07
11200,WANBURY,INE107F01022,2026-09-07
9323,WARDINMOBI,INE945P01024,2026-09-07
1519,WATERBASE,INE054C01015,2026-09-07
9586,WCIL,INE0CJF01024,2026-09-07
10363,WEALTH,INE658T01017,2026-09-07
1520,WEBELSOLAR,INE855C01023,2026-09-07
1697790,WEIZFOREX,,2026-09-07
1521,WEIZMANIND,INE080A01014,2026-09-07
9562,WEL,INE02WG01024,2026-09-07
1522,WELCORP,INE191B01025,2026-09-07
1523,WELENT,INE625G01013,2026-09-07
1524,WELINV,INE389K01018,2026-09-07
9731,WELSPLSOL,INE731F01037,2026-09-07
1525,WELSPUNIND,,2026-09-07
11728,WELSPUNLIV,INE192B01031,2026-09-07
1526,WENDT,INE274C01019,2026-09-07
1527,WESTLIFE,INE274F01020,2026-09-07
10090,WEWIN,INE082W01014,2026-09-07
11752,WEWORK,INE085001019,2026-09-07
9885,WHBRADY,INE855A01019,2026-09-07
1528,WHEELS,INE715A01015,2026-09-07
1529,WHIRLPOOL,INE716A01013,2026-09-07
1530,WILLAMAGOR,INE210A01017,2026-09-07
1452668,WIMPLAST,,2026-09-07
10012,WINDLAS,INE0H5O01029,2026-09-07
1531,WINDMACHIN,INE052A01021,2026-09-07
126859,WINSOME,,2026-09-07
11334,WIPL,INE215F01023,2026-09-07
1532,WIPRO,INE075A01022,2026-09-07
1533,WOCKPHARMA,INE049B01025,2026-09-07
1534,WONDERLA,INE066O01014,2026-09-07
13566,WORTH,,2026-09-07
10202,WORTHPERI,INE196Y01018,2026-09-07
10217,WPIL,INE765D01022,2026-09-07
11218,WSI,INE100D01014,2026-09-07
1535,WSTCSTPAPR,INE976A01021,2026-09-07
1536,XCHANGING,INE692G01013,2026-09-07
1537,XELPMOC,INE01P501012,2026-09-07
1538,XPROINDIA,INE445C01015,2026-09-07
10665,XTGLOBAL,INE547B01028,2026-09-07
9437,XTRANET,INE0NG701011,2026-09-07
205211,YAARI,,2026-09-07
2148927,YAARII,,2026-09-07
11230,YASHO,INE616Z01012,2026-09-07
11000,YATHARTH,INE0JO301016,2026-09-07
10679,YATRA,INE0JR601024,2026-09-07
1539,YESBANK,INE528G01035,2026-09-07
9688,YOGI,INE290E01011,2026-09-07
11641,YUKEN,INE384C01016,2026-09-07
10510,ZAGGLE,INE07K301024,2026-09-07
1540,ZEEL,INE256A01028,2026-09-07
1541,ZEELEARN,INE565L01011,2026-09-07
1542,ZEEMEDIA,INE966H01019,2026-09-07
1784990,ZENITHBIR,,2026-09-07
1543,ZENITHEXPO,INE058B01018,2026-09-07
9368,ZENITHSTL,INE318D01020,2026-09-07
1544,ZENSARTECH,INE520A01027,2026-09-07
1545,ZENTEC,INE251B01027,2026-09-07
11680,ZFCVINDIA,INE342J01019,2026-09-07
11128,ZFSTEERING,INE116C01012,2026-09-07
1546,ZICOM,,2026-09-07
10149,ZIMLAB,INE518E01015,2026-09-07
9887,ZODIAC,INE761Y01019,2026-09-07
1547,ZODIACLOTH,INE206B01013,2026-09-07
1548,ZODJRDMKJ,,2026-09-07
13580,ZOMATO,,2026-09-07
1549,ZOTA,INE358U01012,2026-09-07
10568,ZSARACOM,INE967G01019,2026-09-07
1550,ZUARI,INE840M01016,2026-09-07
1551,ZUARIGLOB,,2026-09-07
10230,ZUARIIND,INE217A01012,2026-09-07
9674,ZYDUSLIFE,INE010B01027,2026-09-07
1552,ZYDUSWELL,INE768C01028,2026-09-07
